max,mean,min,model,std_dev
95.03589237766454,69.52808962283186,44.80288014992561,KNN,20.51500619143183
95.85621129924927,87.23914930385536,75.40803493880503,RF,8.651765854172128
97.65987177379583,96.78439668537246,95.2274227973511,GBM,1.1037911837969756
100.0,100.0,100.0,LR,0.0
95.62277385062195,91.03496311933485,83.9638227743362,ETC,5.073327608027349
