max,mean,min,model,std_dev
89.2599756825467,87.59318130323668,84.66248853223685,GBM,2.078830020741336
86.44025643859842,84.37793347989138,81.61932132198518,RF,2.028787459927685
88.24030065214988,86.54788898872748,83.95379683873108,ETC,1.8624892859673472
89.20747209019565,89.207327633327,89.2070387195897,LR,0.00020429286282071192
