max,mean,min,model,std_dev
82.58493565903005,64.99513041682846,46.449640873061995,KNN,14.76764214265761
84.0412821645243,80.0251555473758,72.78212965760908,RF,5.1317175799279235
87.98517003323958,86.44853205359729,84.46216713775662,GBM,1.4729965123860338
84.83803183576316,84.83792386358884,84.83786987750167,LR,7.634785664103365e-05
86.76530066711607,83.21220669186955,77.70995560307756,ETC,3.9453963592323116
