max,mean,median,min,model,std_dev
83.13323638495271,73.11979803864509,74.86021553862109,61.36594219236146,ETC,8.971271330284292
84.98765599107173,79.49314976347864,84.83394958741039,68.65784371195383,GBM,7.661975347445306
81.95689178982492,69.594181497692,70.32003877891509,56.50561392433603,RF,10.403109722293287
84.00069893018589,83.89316258848856,83.90731388375345,83.77147495152636,LR,0.09411376968464534
