max,mean,min,model,std_dev
83.92293704920792,80.80810505319792,75.86582464275531,RF,3.5340195116526396
88.17738595515334,87.30457734429704,85.56012873460058,GBM,1.2335115336084084
85.91705659354272,82.65614955604059,77.54114682908816,ETC,3.662168684882403
84.78537271711643,84.78536086375787,84.78533715704079,LR,1.6763180416202633e-05
82.53084558625896,64.98003428773532,46.474998714526784,KNN,14.735194408495786
