max,mean,median,min,model,std_dev
90.07241606319948,35.00044200526871,12.611901000526593,2.3170089520800423,ETC,39.16791157355165
88.0184331797235,42.77637433882656,26.843075302790943,13.467614533965245,GBM,32.45364544307244
86.87294272547729,33.451240694344634,11.558715113217483,1.9220642443391258,RF,37.97916047799114
90.02106371774619,67.35946745818543,87.54443712969059,24.51290152711954,LR,30.31396354683266
